1 0.81712765 0.92588365 0.9940335
2 0.7717405 0.9625711 0.9979222
3 0.87885445 0.91834193 0.9485703
4 0.74171114 0.74171114 0.74171114
5 0.78817827 0.93651265 0.99302596
7 0.9042969 0.9410539 0.9702353
8 1.0 NaN 0.0
9 0.83004826 0.9534685 0.99614656
10 0.75880814 0.9016038 0.9850283
11 1.0 NaN 0.0
12 1.0 NaN 0.0
