1 0.6904819 0.91437775 0.9940484
2 0.6325331 0.952787 0.99667
3 0.8866812 0.90920204 0.928966
4 0.7634372 0.7634372 0.7634372
5 0.8283746 0.9298134 0.9939356
7 0.68023604 0.85676634 0.9531563
8 1.0 NaN 0.0
9 0.69167155 0.94510543 0.9970676
10 0.76501375 0.8711961 0.9886081
11 1.0 NaN 0.0
12 1.0 NaN 0.0
