# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 53.484375 172.9375 156.16597 0.9030197 0.9030197
--job 173.375 494.0 464.21603 0.9397086 0.9397086
--job 73.0 188.5 173.99828 0.92306775 0.92306775
--job 311.4375 1682.3749 1583.531 0.9412474 0.9412474
--job 221.375 579.6875 543.72876 0.93796873 0.93796873
--job 117.0 528.0 487.0794 0.9224989 0.9224989
--job 26.960938 211.57812 182.64664 0.8632586 0.8632586
--job 220.875 257.625 235.92851 0.9157827 0.9157827
--job 413.5 5715.25 5513.3564 0.9646746 0.9646746
--job 327.20312 484.51562 447.28885 0.92316705 0.92316705
--job 395.875 1053.375 1015.43274 0.9639803 0.9639803
--job 214.875 613.5625 578.9916 0.94365543 0.94365543
--job 65.875 313.625 281.1412 0.8964247 0.8964247
--job 246.0625 1567.625 1475.3618 0.9411446 0.9411446
--job 72.5 166.25 153.99957 0.9263132 0.9263132
--job 120.8125 464.125 425.12253 0.9159656 0.9159656
--job 218.5 768.625 725.1704 0.9434645 0.9434645
--job 53.95703 340.77344 298.3529 0.8755169 0.8755169
--job 168.0 535.25 505.22275 0.9439005 0.9439005
--job 587.0 1159.0 1122.4825 0.96849227 0.96849227
--job 185.0 501.5 465.61847 0.9284516 0.9284516
--job 40.53125 143.39062 125.87326 0.8778347 0.8778347
--job 106.333336 747.25006 673.912 0.90185606 0.90185606
--job 17.125 207.375 172.9547 0.834019 0.834019
--job 756.4948 20716.875 19827.99 0.95709366 0.95709366
--job 10079.164 13168.16 12936.602 0.98241526 0.98241526
--job 350.0 2577.875 2478.8228 0.961576 0.961576
--job 40.0 169.25 149.02708 0.8805145 0.8805145
--job 123.125 248.25 220.97148 0.89011675 0.89011675
--job 1405.5 2678.25 2602.2407 0.9716198 0.9716198
--job 825.0 1128.5 1089.9037 0.96579856 0.96579856
--job 261.1006 704.7344 666.0027 0.9450407 0.9450407
--job 3078.625 6672.25 6475.0522 0.9704451 0.9704451
--job 211.9375 575.85156 543.7963 0.9443342 0.9443342
--job 204.25 538.5 511.36383 0.94960785 0.94960785
--job 67.75 207.75 183.20224 0.88183993 0.88183993
--job 20.21875 139.91016 120.768555 0.8631865 0.8631865
--job 309.21875 697.9375 661.13965 0.9472763 0.9472763
--job 82.0 192.0 173.8375 0.9054036 0.9054036
--job 59.101562 343.96875 311.2278 0.9048142 0.9048142
--job 3328.0 6741.75 6597.1216 0.97854733 0.97854733
--job 171.09375 626.4375 586.21954 0.93579894 0.93579894
--job 70.3125 376.8125 337.79272 0.8964478 0.8964478
--job 53.0 103.75 93.22815 0.89858454 0.89858454
--job 250.3125 304.0625 287.87115 0.9467499 0.9467499
--job 58.25 206.0 184.71759 0.8966873 0.8966873
--job 303.875 510.625 483.58102 0.9470375 0.9470375
--job 81.828125 162.46875 146.39755 0.9010813 0.9010813
--job 88.4375 233.4375 209.79662 0.8987271 0.8987271
--job 147.48438 344.58594 316.49878 0.9184901 0.9184901
--job 287.0 529.25 485.79126 0.9178862 0.9178862
--job 262.625 568.75 535.2267 0.9410579 0.9410579
--job 34.75 268.125 238.72166 0.8903372 0.8903372
--job 203.4375 453.875 431.14893 0.94992876 0.94992876
--job 461.125 787.375 757.77844 0.9624111 0.9624111
--job 15.875 149.25 123.644424 0.82843834 0.82843834
--job 392.5 3169.75 3033.232 0.956931 0.956931
--job 383.0 476.5 438.2971 0.919826 0.919826
--job 110.85156 533.6875 494.06384 0.92575496 0.92575496
--job 138.8125 276.625 256.10913 0.9258351 0.9258351
--job 5.75 481.75 370.39117 0.7688452 0.7688452
--job 90.961365 5441.8125 4728.7656 0.86896884 0.86896884
--job 64.125 311.5 279.99875 0.8988724 0.8988724
--job 105.8125 206.375 189.39384 0.917717 0.917717
--job 55.296875 155.48438 139.76929 0.89892817 0.89892817
--job 109.75 291.75 267.70874 0.91759634 0.91759634
--job 56.375 267.25 238.6838 0.8931106 0.8931106
--job 203.0 485.75 462.24445 0.9516098 0.9516098
--job 733.0 1850.75 1799.2292 0.97216225 0.97216225
--job 125.25 267.375 237.91534 0.88981897 0.88981897
--job 91.109375 500.21875 459.48492 0.91856796 0.91856796
--job 130.8125 608.4375 572.0236 0.9401518 0.9401518
--job 125.1875 247.91406 220.48926 0.8893778 0.8893778
--job 74.25 153.25 141.11635 0.92082447 0.92082447
--job 73.5 152.1875 140.43362 0.92276716 0.92276716
--job 104.0 553.0 514.95544 0.9312033 0.9312033
--job 62.75 151.0 133.2634 0.88253903 0.88253903
--job 715.5 1047.0 986.414 0.9421337 0.9421337
--job 28.0 126.75 107.19994 0.8457589 0.8457589
--job 13.390625 153.17188 126.13137 0.82346296 0.82346296
--job 4972.75 15886.125 15644.002 0.98475885 0.98475885
--job 142.625 269.875 248.36476 0.92029554 0.92029554
--job 8.625 155.125 124.806625 0.8045552 0.8045552
--job 9809.75 15076.75 14965.875 0.992646 0.992646
--job 108.375 491.125 455.80704 0.92808765 0.92808765
--job 117.875 839.5 779.10406 0.92805725 0.92805725
--job 254.75 5476.0 5210.514 0.9515183 0.9515183
--job 169.875 440.25 414.2658 0.9409785 0.9409785
--job 142.1875 545.3125 508.03235 0.93163526 0.93163526
--job 85.0625 951.875 878.07166 0.9224653 0.9224653
--job 212.5 494.25 465.90527 0.94265103 0.94265103
--job 183.51562 502.48438 467.3913 0.9301609 0.9301609
--job 39.5 890.5625 797.6153 0.8956309 0.8956309
--job 14.875 346.125 289.15872 0.83541703 0.83541703
--job 369.90625 1092.3125 1022.6869 0.9362585 0.9362585
--job 283.0 508.5 468.1983 0.92074394 0.92074394
--job 7175.0415 33061.5 32706.127 0.98925114 0.98925114
--job 175.75 426.4375 398.42252 0.9343046 0.9343046
--job 136.25 261.25 243.0606 0.93037546 0.93037546
--job 285.0 721.125 670.74634 0.93013877 0.93013877
--job 706.25 1102.625 1045.8734 0.9485305 0.9485305
--job 88.1875 381.875 347.37125 0.90964645 0.90964645
--job 48.296875 178.8125 154.82848 0.86587054 0.86587054
--job 18.0 113.5 92.5 0.81497794 0.81497794
--job 50.28125 185.5625 160.25276 0.8636053 0.8636053
--job 135.5 659.5 599.4312 0.90891767 0.90891767
--job 100.5 272.625 254.36713 0.93302935 0.93302935
--job 11.0 326.9375 268.31833 0.8207022 0.8207022
--job 50.0625 249.5625 227.53125 0.9117205 0.9117205
--job 381.75 825.6875 775.14703 0.93878984 0.93878984
--job 50.875 133.625 121.1856 0.90690815 0.90690815
--job 96.25 468.25 425.2466 0.90816146 0.90816146
--job 15.75 113.5 92.974976 0.8191628 0.8191628
--job 3034.6562 11597.375 11380.807 0.9813261 0.9813261
--job 111.875 219.0625 198.89542 0.90793914 0.90793914
--job 1509.625 5517.375 5393.3384 0.9775189 0.9775189
--job 3307.5 6446.5 6315.3076 0.97964907 0.97964907
--job 10.0 106.25 86.194275 0.81124026 0.81124026
--job 367.625 1588.0 1488.6292 0.9374239 0.9374239
--job 49.25 137.875 117.32387 0.85094374 0.85094374
--job 71.359375 164.09375 141.46686 0.86210996 0.86210996
--job 194.0625 564.75 521.9955 0.92429477 0.92429477
--job 89.625 609.0 558.70557 0.9174147 0.9174147
--job 105.875 284.875 262.86145 0.92272556 0.92272556
--job 209.0 469.0 443.4505 0.94552344 0.94552344
--job 344.25 1192.0 1145.8607 0.96129256 0.96129256
--job 55.0 1318.0 1201.4404 0.9115633 0.9115633
--job 64.28125 171.01562 150.42708 0.8796101 0.8796101
--job 244.75 735.5 703.1211 0.955977 0.955977
--job 89.7975 4925.874 4260.0024 0.8648216 0.8648216
--job 454.75 899.25 868.8688 0.96621495 0.96621495
--job 315.125 713.0 673.1323 0.9440846 0.9440846
--job 58.3125 135.4375 120.12154 0.8869149 0.8869149
