# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 8460.1455 37881.438 37453.81 0.98871136 0.98871136
--job 144.6875 3766.1875 3665.804 0.9733461 0.9733461
--job 33.96875 803.375 751.40625 0.935312 0.935312
--job 4682.625 62561.875 62295.246 0.99573815 0.99573815
--job 13578.375 19715.0 19507.785 0.9894895 0.9894895
--job 235.5 329.375 308.6232 0.93699646 0.93699646
--job 258.33594 3334.4297 3279.6091 0.98355925 0.98355925
--job 10771.1875 28443.062 28264.45 0.9937203 0.9937203
--job 2500.3125 21156.0 20796.008 0.98298395 0.98298395
--job 88.625 339.5 315.6539 0.9297611 0.9297611
--job 8.625 906.4375 877.8125 0.9684203 0.9684203
--job 182.625 1674.75 1636.2921 0.97703665 0.97703665
--job 302.75 1109.0 1064.0071 0.95942926 0.95942926
--job 213.875 1444.75 1356.3333 0.93880135 0.93880135
--job 131.75 1536.0 1487.1227 0.9681788 0.9681788
--job 101.75 5787.25 5633.5 0.97343296 0.97343296
--job 1312.75 7762.6875 7630.041 0.9829123 0.9829123
--job 3042.25 7606.0 7452.1387 0.9797711 0.9797711
--job 1661.0 4598.75 4512.7583 0.98130107 0.98130107
--job 3543.5 6663.25 6512.38 0.97735786 0.97735786
--job 331.25 722.9375 669.4817 0.9260575 0.9260575
--job 661.8125 6513.875 6394.7324 0.9817094 0.9817094
--job 982.03125 2046.5469 1985.8792 0.97035605 0.97035605
--job 2197.1094 5893.6406 5697.4717 0.96671516 0.96671516
--job 658.25 3272.375 3217.3542 0.9831863 0.9831863
--job 148.4375 1823.75 1739.2107 0.95364535 0.95364535
--job 1041.8125 1970.625 1895.6073 0.961932 0.961932
--job 446.0 519.0625 502.5762 0.9682383 0.9682383
--job 38215.93 61756.46 61269.01 0.9921069 0.9921069
--job 1073.6016 45671.53 45231.24 0.9903596 0.9903596
--job 1576.9375 9414.625 9104.992 0.9671115 0.9671115
--job 1542.75 2063.0 2019.2383 0.97878736 0.97878736
--job 196.625 1225.4375 1200.889 0.9799676 0.9799676
--job 286.93555 749.6406 689.1525 0.9193105 0.9193105
--job 1665.375 10256.6875 10052.069 0.98005027 0.98005027
--job 291.5 1048.5 1006.8602 0.9602863 0.9602863
--job 10150.0 74039.38 73405.92 0.9914443 0.9914443
--job 22785.75 146975.88 146670.48 0.9979222 0.9979222
--job 153.75 645.25 616.2886 0.955116 0.955116
--job 9521.0 52938.75 52677.56 0.99506617 0.99506617
--job 3955.75 20699.75 20356.297 0.98340786 0.98340786
--job 437.4375 1516.4375 1488.6326 0.9816643 0.9816643
--job 16098.375 46387.812 45951.363 0.9905913 0.9905913
--job 283.0 983.0 942.18054 0.95847464 0.95847464
--job 1320.75 1388.625 1348.4517 0.9710697 0.9710697
--job 2282.2656 14348.781 14179.383 0.9881942 0.9881942
--job 32389.25 48448.25 48225.47 0.9954017 0.9954017
--job 259.125 1025.5 969.4844 0.94537723 0.94537723
--job 101.25 293.25 276.03683 0.94130206 0.94130206
--job 147.75 305.4375 291.04053 0.9528644 0.9528644
--job 5413.3335 21771.25 21549.348 0.98980755 0.98980755
--job 133.25 1570.0625 1520.9183 0.9686992 0.9686992
--job 13942.969 21623.594 21477.7 0.993253 0.993253
--job 341.3125 1546.25 1485.8403 0.9609315 0.9609315
--job 383.25 614.875 595.00085 0.9676778 0.9676778
--job 10775.083 86631.51 86084.7 0.99368817 0.99368817
--job 683.5625 23215.875 23070.262 0.99372786 0.99372786
--job 2625.125 6572.625 6400.688 0.9738404 0.9738404
--job 67.828125 483.03906 461.40173 0.95520586 0.95520586
--job 356.0 1125.75 1076.6383 0.9563742 0.9563742
--job 1761.25 1958.25 1905.8201 0.97322613 0.97322613
--job 1108.4219 8713.297 8592.007 0.9860799 0.9860799
--job 366.875 543.0 518.58264 0.95503247 0.95503247
--job 1284.5 2321.625 2223.188 0.95759994 0.95759994
--job 503.9375 1253.3125 1221.2202 0.974394 0.974394
--job 6450.375 20611.438 20339.834 0.98682266 0.98682266
--job 10914.875 48577.812 48081.086 0.98977464 0.98977464
--job 52.34375 234.125 214.12509 0.91457593 0.91457593
--job 5503.854 18809.312 18410.004 0.9787707 0.9787707
