1 0.7350955 0.95569384 0.9941488
2 0.96517026 0.9859092 0.98630536
3 0.91986746 0.98687047 0.993595
4 1.0 NaN 0.0
5 0.90057063 0.9514699 0.9886436
7 0.75922614 0.94814456 0.9702922
8 1.0 NaN 0.0
9 1.0 NaN 0.0
10 0.76453257 0.9298265 0.9731523
11 1.0 NaN 0.0
12 1.0 NaN 0.0
