1 0.15526444 0.9098577 0.9897002
2 0.96728253 0.98366284 0.98572075
3 0.6532505 0.97419626 0.991212
5 0.6973376 0.9209659 0.98300934
7 0.5906127 0.932282 0.9486345
10 0.76096225 0.8829595 0.9025504
