# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 1098.0 1812.375 1784.7671 0.984767 0.984767
--job 2.5 115.625 112.125 0.9697297 0.9697297
--job 212.03125 453.42188 398.22586 0.87739295 0.76354045
--job 82.3125 156.5 74.1875 0.47404152 0.47404152
--job 95.5 252.625 156.125 0.6180109 0.6180109
--job 30.5 62.46875 31.96875 0.5117559 0.5117559
--job 285.5 893.125 817.90344 0.91577715 0.91577715
--job 108.5 1202.0 1084.5 0.90224624 0.90224624
--job 62.625 167.25 104.625 0.6255605 0.6255605
--job 31.1875 155.65625 123.46875 0.7932142 0.7932142
--job 3901.75 8278.75 8105.371 0.9790574 0.9790574
--job 599.0 1548.5 1479.696 0.95556736 0.95556736
--job 407.3125 553.1875 467.79263 0.84563124 0.84563124
--job 86.57031 302.79688 215.22656 0.71079516 0.71079516
--job 53.484375 157.9375 104.453125 0.66135734 0.66135734
--job 173.375 473.0 405.26422 0.8567954 0.8567954
--job 2106.676 12946.519 12565.775 0.96990407 0.9643607
--job 73.0 174.5 101.5 0.5816619 0.5816619
--job 311.4375 1632.375 1445.537 0.8855422 0.8855422
--job 221.375 559.6875 550.59094 0.98374707 0.98374707
--job 117.0 501.0 488.63922 0.9753278 0.9753278
--job 26.960938 188.57812 160.61719 0.85172755 0.85172755
--job 220.875 248.625 243.02841 0.9774898 0.9774898
--job 413.5 5574.25 5436.6675 0.9753182 0.9753182
--job 327.20312 471.51562 466.23013 0.9887904 0.9887904
--job 395.875 1025.375 947.4176 0.92397183 0.92397183
--job 214.875 590.5625 480.32672 0.8133377 0.8133377
--job 65.875 291.625 223.75 0.76725245 0.76725245
--job 246.0625 1514.625 1444.0569 0.95340884 0.95340884
--job 72.5 154.25 81.75 0.5299838 0.5299838
--job 120.8125 440.125 424.95172 0.9655251 0.9655251
--job 218.5 740.625 733.40344 0.9902494 0.9902494
--job 53.95703 313.77344 204.85938 0.6528895 0.6528895
--job 168.0 512.25 448.88922 0.87630886 0.87630886
--job 587.0 1136.0 1083.196 0.9535176 0.9535176
--job 185.0 480.5 401.13922 0.8348371 0.8348371
--job 123.03125 204.72656 196.53055 0.95969677 0.92424136
--job 40.53125 130.39062 89.859375 0.68915516 0.68915516
--job 106.333336 706.25 599.52844 0.8488898 0.8488898
--job 75.171875 168.24219 130.15625 0.7718804 0.54965836
--job 17.125 179.375 161.25 0.8989547 0.8989547
--job 756.4948 20382.875 19108.354 0.937471 0.937471
--job 10079.164 13196.16 12992.808 0.98459 0.98459
--job 350.0 2506.875 2460.7927 0.9816176 0.9816176
--job 40.0 154.25 113.25 0.73419774 0.73419774
--job 123.125 236.25 219.76422 0.93021894 0.93021894
--job 1405.5 2652.25 2527.4204 0.95293444 0.95293444
--job 825.0 1111.5 1037.9745 0.93385017 0.93385017
--job 1735.9943 3927.6533 3830.918 0.97204477 0.9106009
--job 261.1006 680.7344 631.91223 0.9282802 0.9282802
--job 3078.625 6649.25 6516.7935 0.9800795 0.9800795
--job 211.9375 553.85156 446.55328 0.8062689 0.8062689
--job 204.25 516.5 417.88922 0.8090788 0.8090788
--job 242.75 397.59375 381.85797 0.94598806 0.8996472
--job 67.75 193.75 125.0 0.6451613 0.6451613
--job 20.21875 121.91016 101.69141 0.83415043 0.83415043
--job 309.21875 676.9375 579.9972 0.8567958 0.8567958
--job 82.0 179.0 97.0 0.54189944 0.54189944
--job 59.101562 317.96875 256.8672 0.80783784 0.80783784
--job 3328.0 6721.75 6592.9253 0.98083466 0.98083466
--job 171.09375 599.4375 470.52844 0.78494996 0.78494996
--job 70.3125 350.8125 278.5 0.79387134 0.79387134
--job 53.0 94.75 41.75 0.44063324 0.44063324
--job 822.1836 2649.129 2564.4197 0.9680235 0.96698415
--job 250.3125 294.0625 259.0284 0.88086176 0.88086176
--job 58.25 190.0 130.75 0.6881579 0.6881579
--job 303.875 494.625 405.0284 0.8188596 0.8188596
--job 81.828125 151.46875 69.640625 0.45976892 0.45976892
--job 88.4375 219.4375 130.0 0.5924238 0.5924238
--job 281.40625 381.4375 346.3736 0.8930834 0.79525995
--job 2508.5 10867.125 10641.39 0.979227 0.978114
--job 147.48438 328.58594 287.74078 0.87569416 0.87569416
--job 379.47223 2017.2046 1985.107 0.98407114 0.971268
--job 287.0 513.25 439.5284 0.8563632 0.8563632
--job 262.625 549.75 500.4034 0.91023815 0.91023815
--job 34.75 241.125 205.375 0.85173666 0.85173666
--job 203.4375 435.875 338.07672 0.7756277 0.7756277
--job 461.125 769.375 736.8068 0.9576693 0.9576693
--job 15.875 129.25 112.375 0.86943907 0.86943907
--job 392.5 3088.7502 3037.2246 0.98331827 0.98331827
--job 383.0 464.5 404.41763 0.87065154 0.87065154
--job 110.85156 504.6875 498.47516 0.9876907 0.9876907
--job 138.8125 263.625 231.45172 0.8779582 0.8779582
--job 5.75 375.75 367.0 0.97671324 0.97671324
--job 90.961365 5094.8125 414.85513 0.08142697 0.08142697
--job 64.125 289.5 223.375 0.7715889 0.7715889
--job 105.8125 193.375 87.5625 0.4528119 0.4528119
--job 55.296875 142.48438 87.1875 0.6119092 0.6119092
--job 109.75 275.75 272.63922 0.98871887 0.98871887
--job 29.5 270.75 254.0 0.9364158 0.88
--job 56.375 246.25 132.5 0.53807104 0.53807104
--job 203.0 466.75 369.38922 0.791407 0.791407
--job 733.0 1819.75 1723.5852 0.94715494 0.94715494
--job 125.25 254.375 235.76422 0.9268372 0.9268372
--job 91.109375 468.21875 284.0 0.6065541 0.6065541
--job 130.8125 578.4375 551.2642 0.95302296 0.95302296
--job 125.1875 236.91406 218.36578 0.9217088 0.9217088
--job 74.25 142.25 68.0 0.47803164 0.47803164
--job 73.5 141.1875 67.6875 0.47941568 0.47941568
--job 104.0 521.0 414.0 0.7946257 0.7946257
--job 153.75 427.4375 401.3821 0.9339707 0.8765401
--job 62.75 140.0 77.25 0.5517857 0.5517857
--job 9221.221 166516.88 164186.16 0.9859971 0.9783874
--job 715.5 1029.0 957.33527 0.93035495 0.93035495
--job 116.09229 238.22289 223.75165 0.9322416 0.30762988
--job 28.0 112.75 84.75 0.75166297 0.75166297
--job 66.375 192.375 158.1875 0.72717714 0.4620061
--job 13.390625 130.17188 115.78125 0.88944906 0.88944906
--job 4972.75 15874.125 15646.138 0.9856378 0.9856378
--job 142.625 257.875 221.88922 0.86045265 0.86045265
--job 8.625 126.125 116.5 0.9236868 0.9236868
--job 9809.75 15107.75 14938.532 0.9887993 0.9887993
--job 108.375 464.125 352.75 0.7600323 0.7600323
--job 117.875 796.5 780.2642 0.9796161 0.9796161
--job 1805.9062 5381.1562 5232.1377 0.97176063 0.9688581
--job 254.75 5292.0 5062.4175 0.95661706 0.95661706
--job 169.875 421.25 357.01422 0.84751153 0.84751153
--job 142.1875 519.3125 481.76422 0.92769617 0.92769617
--job 123.625 366.78125 356.28836 0.970927 0.9498567
--job 187.5 310.125 268.6946 0.85707164 0.7231862
--job 85.0625 891.875 799.8125 0.89677644 0.89677644
--job 212.5 475.25 368.38922 0.7751483 0.7751483
--job 183.51562 481.48438 403.60797 0.8382577 0.8382577
--job 39.5 808.5625 762.0625 0.9424905 0.9424905
--job 14.875 295.125 278.25 0.94282085 0.94282085
--job 369.90625 1062.3125 858.69604 0.80832714 0.80832714
--job 283.0 492.5 423.7784 0.8604638 0.8604638
--job 7175.0415 33088.5 32665.309 0.98721033 0.98721033
--job 127.125 245.5 225.01422 0.9165493 0.9158695
--job 9334.9375 9557.344 9420.542 0.9856834 0.9804648
--job 16.75 270.46875 251.71875 0.93059635 0.92824686
--job 175.75 408.4375 338.32672 0.8283439 0.8283439
--job 3006.8872 8983.968 8778.097 0.9767288 0.9342341
--job 136.25 249.25 219.63922 0.8812005 0.8812005
--job 108.125 161.625 107.31961 0.6538571 0.33386582
--job 285.0 698.125 625.40344 0.895833 0.895833
--job 706.25 1084.625 1021.21027 0.941533 0.941533
--job 88.1875 357.875 267.6875 0.7479916 0.7479916
--job 48.296875 164.8125 115.515625 0.70089114 0.70089114
--job 106.44141 397.06836 340.84766 0.83580333 0.6804011
--job 18.0 98.5 80.5 0.8172589 0.8172589
--job 50.28125 170.5625 70.0 0.41040674 0.41040674
--job 135.5 628.5 569.77844 0.9065687 0.9065687
--job 100.5 256.625 155.125 0.6044812 0.6044812
--job 11.0 271.9375 258.9375 0.95219487 0.95219487
--job 50.0625 228.5625 177.5 0.77659285 0.77659285
--job 381.75 803.6875 741.8551 0.9230641 0.9230641
--job 50.875 121.625 70.75 0.58170605 0.58170605
--job 96.25 441.25 342.0 0.77507085 0.77507085
--job 1241.416 3929.7515 3831.661 0.97360307 0.9474756
--job 917.5719 19120.281 18466.7 0.9655688 0.96265256
--job 15.75 97.5 81.75 0.8384615 0.8384615
--job 3034.6562 11555.375 11357.217 0.98285145 0.98285145
--job 111.875 207.0625 202.82672 0.97954345 0.97954345
--job 1509.625 5467.375 5322.0596 0.97342134 0.97342134
--job 3307.5 6427.5 6321.1753 0.98345786 0.98345786
--job 10.0 87.25 77.25 0.8853868 0.8853868
--job 367.625 1545.0 1300.2386 0.8415784 0.8415784
--job 49.25 126.875 77.625 0.61182266 0.61182266
--job 71.359375 153.09375 81.734375 0.53388447 0.53388447
--job 194.0625 542.75 453.32672 0.83524036 0.83524036
--job 89.625 572.0 478.375 0.8363199 0.8363199
--job 105.875 267.875 161.0 0.6010266 0.6010266
--job 243.125 308.375 293.45172 0.9521092 0.9107839
--job 1535.5695 18689.188 18011.861 0.9645331 0.9602496
--job 209.0 451.0 347.63922 0.77081865 0.77081865
--job 344.25 1159.0 1130.6676 0.97555447 0.97555447
--job 55.0 1214.0 1149.0 0.946458 0.946458
--job 213.33333 559.0 452.77844 0.8040669 0.76288277
--job 401.56644 1949.0275 1797.0652 0.92139405 0.8063622
--job 64.28125 158.01562 93.734375 0.59319687 0.59319687
--job 3205.3987 15483.257 15271.545 0.98634404 0.9712704
--job 244.75 710.5 677.02844 0.95289016 0.95289016
--job 89.7975 4611.875 336.27844 0.07291578 0.07291578
--job 454.75 878.25 851.0568 0.9690371 0.9690371
--job 315.125 692.0 589.15344 0.8513778 0.8513778
--job 58.3125 124.4375 66.125 0.53139126 0.53139126
--job 86.0 201.875 114.875 0.56904024 0.56904024
--job 1078.125 4691.8745 4558.7695 0.97163075 0.97163075
--job 15.2109375 111.71875 96.50781 0.8638462 0.8638462
--job 14.859375 294.03125 277.17188 0.9426613 0.9426613
--job 68.3125 192.4375 123.125 0.63981813 0.63981813
--job 14113.75 21384.625 21091.354 0.98628587 0.98628587
--job 805.5156 1033.2812 979.2401 0.9476995 0.9476995
--job 84.75 295.0625 209.3125 0.7093836 0.7093836
--job 79.921875 3853.2188 3739.2969 0.9704346 0.9704346
--job 92.0 192.625 100.625 0.52238804 0.52238804
--job 282.15 4452.875 4091.517 0.9188484 0.9188484
--job 45.125 293.25 246.125 0.83930093 0.83930093
--job 1061.125 2418.375 2314.003 0.95684206 0.95684206
--job 76.6875 513.125 433.4375 0.8447016 0.8447016
--job 315.875 729.625 626.02844 0.858014 0.858014
--job 17.882812 208.35547 189.47266 0.90937215 0.90937215
--job 1463.4375 8201.156 8000.336 0.97550356 0.97432923
--job 278.5 659.75 593.52844 0.8996263 0.8996263
--job 31.375 196.75 164.375 0.83545107 0.83545107
--job 114.375 437.84375 429.10797 0.9800482 0.9800482
--job 34.992188 96.76953 61.777344 0.6383966 0.6383966
--job 389.33334 9789.781 9660.977 0.9868431 0.9862268
--job 504.32812 958.40625 880.63495 0.9188535 0.9188535
--job 75.625 165.0 89.375 0.5416667 0.5416667
--job 24.90625 183.4375 132.625 0.7229983 0.7229983
--job 113.625 382.875 377.3821 0.984908 0.97697794
--job 4102.1875 9641.031 9512.762 0.9866959 0.98241657
--job 13.6875 113.125 85.75 0.75801104 0.75801104
--job 35.339844 99.1875 63.847656 0.6437067 0.6437067
--job 1114.875 6345.875 6095.7866 0.9605904 0.9605904
--job 76.5 177.25 100.75 0.5684062 0.5684062
--job 94.69531 587.8125 489.1172 0.8320973 0.8320973
--job 72.0 275.625 238.125 0.86435306 0.7359855
--job 2416.375 8247.4375 8159.7812 0.98937154 0.9878359
--job 108.77976 195.4625 129.58139 0.6523838 0.25320888
--job 117.75 388.125 376.01422 0.96879673 0.96879673
--job 118.96875 312.08594 299.7564 0.96049315 0.96049315
--job 106.75 196.5625 89.8125 0.45691574 0.45691574
--job 88.75 176.0 87.25 0.49573863 0.49573863
--job 93.5 287.375 192.875 0.67116135 0.67116135
--job 189.19643 3020.75 2650.128 0.87730795 0.87730795
--job 101.25 177.75 76.5 0.43037975 0.43037975
--job 77.3125 547.125 389.5 0.71190315 0.71190315
--job 162.875 641.875 582.6392 0.9077145 0.9077145
--job 1358.2233 9524.3125 9356.017 0.9821557 0.9779414
--job 1461.2188 3508.2898 3440.508 0.97907543 0.9510685
--job 2638.0073 56833.37 55583.773 0.978013 0.978013
--job 77.19922 231.69531 184.9361 0.7981866 0.7981866
--job 57.283203 553.3301 492.04688 0.8892466 0.8892466
--job 19.875 468.125 444.25 0.9489987 0.9489987
--job 213.25 407.125 300.51422 0.7381375 0.7381375
--job 233.45312 747.5703 725.3956 0.9703377 0.9703377
--job 33.34375 77.32031 43.976562 0.5687582 0.5687582
--job 56.589844 120.69922 64.109375 0.53114986 0.53114986
--job 908.5 2753.5 2650.727 0.9626755 0.9626755
--job 11272.682 612967.75 605581.2 0.9879495 0.9879495
--job 25.140625 5208.625 5136.4844 0.9861498 0.9861498
--job 22.25 110.75 88.5 0.79909706 0.79909706
--job 24.625 105.0 80.375 0.76547617 0.76547617
--job 43.22222 144.51562 133.09552 0.9129792 0.69699645
--job 256.0 554.0 511.2784 0.92288524 0.92288524
--job 137.25 326.625 296.01422 0.9062816 0.9062816
--job 1565.25 4857.25 4769.9487 0.9820266 0.9820266
--job 5.125 79.875 74.75 0.93583727 0.93583727
--job 92.92673 8187.1255 1609.4487 0.19658288 0.19658288
--job 34.75 139.875 105.125 0.7515639 0.7515639
--job 3660.3125 17086.594 16798.365 0.98312986 0.9826664
--job 34.04297 166.14844 98.0625 0.5902102 0.5902102
--job 74.390625 147.05469 72.66406 0.4941295 0.4941295
--job 405.375 527.375 443.91763 0.8417495 0.8417495
--job 58.875 343.125 311.1875 0.89260423 0.79285413
--job 918.625 988.125 930.6137 0.94179755 0.94179755
--job 55.25 597.25 538.0 0.90079534 0.90079534
--job 331.09375 670.4375 659.26135 0.9833301 0.9833301
--job 247.375 378.6875 360.63922 0.95210207 0.91207945
--job 40.28125 166.21875 124.9375 0.751645 0.751645
--job 37.875 376.375 335.5 0.8913982 0.8913982
--job 429.58334 3938.875 3702.517 0.93999356 0.93999356
--job 9.5 89.75 80.25 0.89415044 0.89415044
--job 67.875 221.75 152.875 0.68940246 0.68940246
--job 184.125 372.75 295.26422 0.792124 0.792124
--job 1429.0 5485.25 5419.5596 0.9880242 0.9880242
--job 187.75 381.5 300.38922 0.7873898 0.7873898
--job 760.5 1086.0 1076.9745 0.9916892 0.9916892
--job 977.71875 27401.75 25753.256 0.93983984 0.93983984
--job 7825.25 18852.5 18678.27 0.99075824 0.99075824
--job 673.25 5307.25 5237.8354 0.98692083 0.98692083
--job 3696.3691 14063.955 13849.283 0.98412764 0.96157295
--job 95.75 185.875 90.125 0.48486885 0.48486885
--job 324.25 657.0 545.02844 0.8295714 0.8295714
--job 662.517 18051.25 16900.775 0.9362662 0.9362662
--job 215.0 2594.125 2468.0427 0.951397 0.951397
--job 370.5703 426.6172 378.9645 0.8883011 0.8883011
--job 75.375 260.4375 221.25 0.84929174 0.70625
--job 110.0 284.75 281.38922 0.98819745 0.98819745
--job 84.0 369.75 283.75 0.7674104 0.7674104
--job 68.3125 173.625 105.3125 0.60655147 0.60655147
--job 273.375 754.5703 692.47375 0.9177061 0.9177061
--job 158.15625 388.10547 336.08844 0.858065 0.72343105
--job 32.625 168.125 134.5 0.8 0.8
--job 89.042305 5874.375 409.54263 0.069716804 0.069716804
--job 226.25 610.25 596.27844 0.9771052 0.9771052
--job 112.921875 220.28125 214.9986 0.9760186 0.9760186
--job 95.45 581.625 212.01422 0.36452046 0.36452046
--job 1890.464 3874.353 3766.8538 0.96938455 0.90363616
--job 288.25 600.5 525.52844 0.87515146 0.87515146
--job 1481.25 1585.5 1503.5596 0.9483189 0.9483189
--job 131.90108 237.71313 154.83952 0.54721045 0.15526444
--job 93.629166 8549.125 1413.1704 0.16530001 0.16530001
--job 109.8125 270.01562 266.84235 0.9882478 0.9882478
--job 129.875 376.625 352.38922 0.9356501 0.9356501
--job 192.23438 452.95312 366.35797 0.80882096 0.80882096
--job 85.208336 577.5 66.25 0.114718616 0.114718616
--job 93.21875 446.5703 396.96094 0.8813669 0.7711174
--job 11.75 194.625 181.875 0.9344833 0.93385214
--job 121.875 253.6875 238.45172 0.9399427 0.9399427
--job 298.16797 1069.6875 899.9084 0.8412816 0.8412816
--job 140.6875 536.875 446.5071 0.8267064 0.6624523
--job 4691.7124 657279.3 646838.0 0.98411435 0.98411435
--job 291.25 331.25 255.27841 0.7706518 0.7706518
--job 73.875 224.0625 185.625 0.8288365 0.6666203
--job 3406.8125 7677.2188 7588.2197 0.98840255 0.9859053
--job 83.375 106.3125 22.9375 0.21575543 0.21575543
--job 286.75 451.5 379.0284 0.8394871 0.8394871
--job 96.421875 321.85156 223.42969 0.69420105 0.69420105
--job 85.3125 262.625 176.3125 0.67134696 0.67134696
--job 4416.875 16892.375 16668.066 0.98672134 0.98672134
--job 98.875 238.375 138.5 0.5810173 0.5810173
--job 5877.5 24645.0 24161.818 0.98039436 0.98039436
--job 96.125 370.375 284.76422 0.7688538 0.7688538
--job 746.7321 11483.499 10601.137 0.9231626 0.9231626
--job 272.375 570.75 511.6534 0.896458 0.896458
--job 88.98637 5033.75 461.41763 0.09166479 0.09166479
--job 72.57031 193.14062 119.57031 0.61908424 0.61908424
--job 23.375 811.25 780.875 0.9625578 0.9625578
--job 260.0 389.125 364.76422 0.9360363 0.8796008
--job 687.4583 8755.75 8569.496 0.9782975 0.9748714
--job 121.75 3152.875 3111.7642 0.9869608 0.9869608
--job 436.78845 485.0166 438.90118 0.8924624 0.773155
--job 315.8125 686.4375 582.90344 0.84917194 0.84917194
--job 7.75 90.375 82.625 0.9142462 0.9142462
--job 14.34375 238.04688 221.70312 0.9313423 0.9313423
--job 330.58334 2881.0 2733.3638 0.9487552 0.9487552
--job 150.75 481.625 435.51422 0.90426 0.90426
--job 153.0 1036.0 982.6392 0.9484935 0.9484935
--job 183.125 329.25 252.76422 0.767697 0.767697
=pc 10 NaN NaN NaN NaN 1.0
=pc 9 47.510548 3697.7563 3339.6765 0.877184 0.75984895
--job 257.6111 6372.6 5777.625 0.9058522 0.89786667
--job 45.829166 826.6875 692.1141 0.8372137 0.8372137
--job 44.198082 269.78488 226.31023 0.83934975 0.7806354
--job 299.4471 6367.0063 5769.416 0.9034759 0.8940619
--job 24.453125 60.21875 50.26138 0.83464664 0.83464664
--job 507.875 1263.125 1145.1393 0.9065922 0.9065922
--job 225.1875 1755.625 1581.9043 0.9010491 0.9010491
--job 35.42133 824.5917 660.513 0.801669 0.75984895
--job 15.25 40.0 31.497875 0.78744686 0.78744686
--job 247.51042 4776.825 4326.7993 0.9021584 0.8878713
--job 7032.953 12531.609 11361.915 0.9066605 0.9066605
--job 215.3434 5189.9766 4701.004 0.9030032 0.8887262
--job 288.91318 6087.4346 5516.7847 0.9029665 0.8811367
--job 628.4344 6944.422 6293.7764 0.9032463 0.888739
--job 5.5 425.9375 381.4375 0.89552456 0.89552456
--job 497.2216 5428.2593 4918.323 0.9040886 0.88954157
=pc 6 313.03833 612.18036 574.1467 0.9322173 0.5893697
--job 549.125 1052.625 989.95197 0.94046026 0.94046026
--job 391.4453 1339.099 1265.3273 0.94881827 0.92820895
--job 255.83035 506.2097 474.51813 0.9421449 0.9133969
--job 30.875 139.44643 126.283226 0.88883597 0.5893697
--job 2.25 243.40625 232.15625 0.95378095 0.95378095
--job 217.875 318.5 289.7972 0.90988135 0.90988135
--job 332.4537 1013.6492 954.59674 0.9423941 0.92095727
--job 21.4375 628.9375 584.5 0.92934513 0.92934513
--job 166.25 267.75 250.18958 0.93429506 0.9057821
=pc 11 NaN NaN NaN NaN 1.0
=pc 2 9799.085 9630.831 9480.927 0.7499172 0.26606837
--job 4246.764 4373.047 4240.09 0.9103948 0.6497531
--job 173.49219 253.28906 218.79034 0.86379707 0.86379707
--job 4906.6562 6666.0156 6615.573 0.9923402 0.99172354
--job 240.97266 276.27344 174.29425 0.6308759 0.6308759
--job 6900.419 31278.754 31002.35 0.9911283 0.98692936
--job 139.96875 257.125 117.15625 0.45563927 0.45563927
--job 138.49902 205.19922 66.700195 0.32505092 0.32505092
--job 10909.83 54407.67 53930.83 0.99123716 0.9851314
--job 105.58008 143.85547 38.27539 0.26606837 0.26606837
--job 158.45898 249.66016 230.19464 0.92203194 0.92203194
--job 231.72656 277.48047 184.74738 0.6658032 0.6658032
--job 10922.71 17181.6 16952.117 0.98463935 0.9064615
=pc 3 23.351562 230.9375 176.30627 0.7634372 0.7634372
--job 23.351562 230.9375 176.30627 0.7634372 0.7634372
=pc 7 NaN NaN NaN NaN 1.0
=pc 1 4740.03 13706.554 13507.226 0.9343027 0.26124197
--job 459.71875 920.96875 842.7124 0.9150282 0.9150282
--job 687.65625 3678.2344 3635.1372 0.9882832 0.9882832
--job 341.75 1018.0 959.3468 0.9423839 0.9423839
--job 453.0 12882.875 12689.338 0.9849772 0.9849772
--job 51.625 798.875 740.25 0.92661554 0.92661554
