1 0.069716804 0.8271858 0.9916892
2 0.26124197 0.9343027 0.99049515
3 0.26606837 0.7499172 0.9923402
4 0.7634372 0.7634372 0.7634372
5 0.5075155 0.903958 0.9827232
7 0.5893697 0.9322173 0.95378095
8 1.0 NaN 0.0
9 0.40484428 0.92043287 0.9907347
10 0.75984895 0.877184 0.9066605
11 1.0 NaN 0.0
12 1.0 NaN 0.0
