1 0.63192946 0.92203534 0.9904333
2 0.7717405 0.9621349 0.9979222
3 0.87885445 0.9459872 0.99286556
4 0.74171114 0.74171114 0.74171114
5 1.0 1.0 1.0
7 0.73481405 0.936585 0.9702353
8 1.0 NaN 0.0
9 0.88251024 0.96151036 0.99614656
10 0.7167115 0.89831996 0.97653186
11 1.0 NaN 0.0
12 1.0 NaN 0.0
