1 0.63192946 0.91657555 0.9904333
2 0.7717405 0.96204054 0.9979222
3 0.87885445 0.91834193 0.9485703
5 0.78817827 0.9364998 0.99302596
7 0.9042969 0.9410539 0.9702353
9 0.83004826 0.9534268 0.99614656
10 0.74773085 0.8946043 0.982782
