1 0.74228674 0.933018 0.9940335
2 0.7717405 0.96267486 0.9979222
3 0.87885445 0.94673467 0.994281
4 0.74171114 0.74171114 0.74171114
5 0.78817827 0.93902004 0.99302596
7 0.7955262 0.94614726 0.9702353
8 1.0 NaN 0.0
9 0.88251024 0.9616213 0.99614656
10 0.75880814 0.922329 0.9850283
11 1.0 NaN 0.0
12 1.0 NaN 0.0
