1.11 0.5117559 0.5117559 0.8957026 0.98323125 0.98323125
2.11 0.26124197 0.26124197 0.93373114 0.9907605 0.9907605
3.11 0.8645387 0.8645387 0.9116111 0.9467783 0.9467783
4.11 0.5075155 0.5075155 0.9128467 0.97757196 0.97757196
5.11 0.897224 0.897224 0.93376535 0.9503815 0.9503815
6.11 0.5401015 0.5401015 0.9242637 0.98766315 0.98766315
7.11 0.5472485 0.5472485 0.81564873 0.9654625 0.9654625
