0.89 0.63192946 0.63192946 0.91657555 0.9904333 0.9904333
1.89 0.7717405 0.7717405 0.96204054 0.9979222 0.9979222
2.89 0.87885445 0.87885445 0.91834193 0.9485703 0.9485703
3.89 0.78817827 0.78817827 0.9364998 0.99302596 0.99302596
4.89 0.9042969 0.9042969 0.9410539 0.9702353 0.9702353
5.89 0.83004826 0.83004826 0.9534268 0.99614656 0.99614656
6.89 0.74773085 0.74773085 0.8946043 0.982782 0.982782
