# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 12636.0 18448.75 18172.578 0.9850303 0.9850303
--job 76.296875 634.5 611.4883 0.96373254 0.96373254
--job 100.5 241.25 216.77325 0.898542 0.898542
--job 216.5 290.875 276.30634 0.94991434 0.94991434
--job 50647.0 70645.875 70115.58 0.99249357 0.99249357
--job 2562.75 6457.75 6329.551 0.980148 0.980148
--job 93.375 364.0 338.224 0.9291868 0.9291868
--job 3557.6094 10330.781 10141.254 0.9816541 0.9816541
--job 62.4375 958.5 918.3638 0.958126 0.958126
--job 880.25 2839.0 2746.3555 0.9673672 0.9673672
--job 1082.875 14614.875 14470.851 0.9901453 0.9901453
--job 314.875 18122.875 17903.889 0.9879166 0.9879166
--job 452.625 2348.25 2227.7498 0.9486851 0.9486851
--job 84.5 2097.75 2046.5422 0.9755892 0.9755892
--job 7923.1875 17762.062 17641.219 0.99319655 0.99319655
--job 109.0 385.125 346.07773 0.8986114 0.8986114
--job 502.75 2858.125 2770.1443 0.96921736 0.96921736
--job 17768.438 338682.94 337282.06 0.99586374 0.99586374
--job 212.1875 2955.9375 2859.562 0.96739596 0.96739596
--job 49.25 86.25 70.242645 0.81440747 0.81440747
--job 1709.8 12233.126 11717.832 0.95787716 0.95787716
--job 469.75 1620.0 1574.8074 0.9721033 0.9721033
--job 434.76562 505.26953 463.99515 0.91831213 0.91831213
--job 1150.2422 4501.5234 4436.934 0.9856517 0.9856517
--job 163.0 675.5 640.662 0.9484263 0.9484263
--job 10093.1875 12266.125 12088.601 0.9855273 0.9855273
--job 6012.875 6812.875 6671.245 0.97921145 0.97921145
--job 66.71875 342.9375 315.6726 0.92049605 0.92049605
--job 1364.75 3181.25 3125.1719 0.9823723 0.9823723
--job 734.4844 2345.3203 2257.883 0.9627184 0.9627184
--job 323.5 2276.25 2188.735 0.96155304 0.96155304
--job 171.5 239.0 228.70749 0.9569351 0.9569351
--job 179.45312 242.9375 226.15749 0.9309287 0.9309287
--job 346.25 2645.125 2552.8801 0.96512645 0.96512645
--job 1617.5 1915.3438 1864.3975 0.97340095 0.97340095
--job 644.375 1641.75 1594.297 0.9710961 0.9710961
--job 144.25 684.25 632.5924 0.9245048 0.9245048
--job 3282.0 6339.25 6253.4214 0.98646075 0.98646075
--job 1150.625 1667.25 1633.7887 0.9799302 0.9799302
--job 124.625 281.625 262.3239 0.93146527 0.93146527
--job 15422.583 102495.25 101231.08 0.9876661 0.9876661
--job 2503.5703 8033.6094 7888.8604 0.98198205 0.98198205
--job 30584.75 74005.0 73582.95 0.994297 0.994297
--job 4148.625 15413.5 15258.011 0.98991215 0.98991215
--job 76.6875 306.25 291.46313 0.95171636 0.95171636
--job 2535.5625 5740.375 5630.356 0.9808342 0.9808342
--job 16.0 726.625 692.625 0.9532083 0.9532083
--job 1177.5625 1505.9375 1444.8744 0.95945174 0.95945174
--job 134.625 3211.5 3063.5862 0.9539425 0.9539425
--job 302.875 1089.5 1041.8613 0.95627475 0.95627475
--job 224.25 719.75 665.94995 0.9252518 0.9252518
--job 9315.875 38029.25 37474.945 0.9854243 0.9854243
--job 87.25 355.875 335.29996 0.9421846 0.9421846
--job 62.5 325.0 300.53998 0.9247384 0.9247384
--job 318.75 1113.75 1053.3677 0.9457847 0.9457847
--job 11333.166 145656.06 143152.38 0.982811 0.982811
--job 628.75 3348.5 3271.1743 0.9769074 0.9769074
--job 3855.375 11531.25 11315.266 0.98126966 0.98126966
--job 586.3125 1936.6875 1876.1478 0.9687406 0.9687406
--job 28206.5 44210.125 44057.08 0.9965382 0.9965382
--job 138.67188 3660.125 3565.531 0.97415555 0.97415555
--job 95.25 386.26562 347.92142 0.90073097 0.90073097
--job 35278.875 78880.75 78314.08 0.9928161 0.9928161
--job 9994.5 100975.625 100632.73 0.99660414 0.99660414
--job 4195.25 59562.375 57484.1 0.9651076 0.9651076
--job 332.0 1105.0 1075.6317 0.97342235 0.97342235
--job 456.375 3445.375 3361.6362 0.9756953 0.9756953
--job 207.5 1053.2499 1005.409 0.95457786 0.95457786
--job 5258.3125 28052.25 27583.691 0.98329693 0.98329693
--job 6039.375 15262.75 15060.943 0.98677784 0.98677784
--job 1523.6875 44940.0 44763.824 0.99607974 0.99607974
--job 183.5 237.25 214.30205 0.90327525 0.90327525
--job 106.1875 650.0 599.03046 0.9215853 0.9215853
--job 77.125 896.5 841.24384 0.93836457 0.93836457
--job 267.75 1132.25 1078.111 0.95218456 0.95218456
--job 6120.6562 15984.625 15838.395 0.9908518 0.9908518
--job 1277.5 2557.5 2453.718 0.95942056 0.95942056
--job 333.0 2951.75 2887.1545 0.9781162 0.9781162
--job 96.0 1944.625 1880.506 0.96702754 0.96702754
--job 1868.875 2604.625 2564.6533 0.9846536 0.9846536
--job 92.25 360.75 335.73068 0.93064636 0.93064636
--job 302.0 1075.0 1026.347 0.9547414 0.9547414
--job 4760.625 11250.1875 11051.488 0.98233813 0.98233813
--job 14691.344 31340.312 31067.855 0.9913065 0.9913065
--job 5337.875 6952.8906 6841.36 0.9839591 0.9839591
--job 2123.4688 2605.3438 2526.1345 0.9695974 0.9695974
--job 477.53125 3390.0 3281.7363 0.96806383 0.96806383
--job 111.41406 482.79688 429.68967 0.89000094 0.89000094
--job 458.09375 1373.125 1305.4346 0.9507034 0.9507034
--job 546.0 630.75 594.71326 0.94286686 0.94286686
--job 1648.5 13708.0 13464.291 0.9822214 0.9822214
--job 354.25 2242.0 2188.1655 0.9759882 0.9759882
--job 305.33594 1457.5625 1393.7675 0.9562317 0.9562317
--job 522.5 946.8125 919.67865 0.9713419 0.9713419
--job 1817.8594 3582.3672 3490.8462 0.9744524 0.9744524
--job 73.625 337.09375 303.54468 0.90047556 0.90047556
--job 188.5 572.125 534.3771 0.93402153 0.93402153
--job 92.375 395.125 372.6852 0.9432084 0.9432084
--job 151.03125 1185.1719 1155.7749 0.975196 0.975196
--job 3632.5 19111.5 18893.277 0.9885816 0.9885816
--job 1470.9688 1953.3594 1878.895 0.96187884 0.96187884
--job 533.9375 1298.0 1244.8396 0.9590444 0.9590444
--job 255.92188 387.03125 364.266 0.9411798 0.9411798
--job 34.125 339.5625 319.0329 0.93954104 0.93954104
--job 11162.094 14509.406 14303.912 0.98583716 0.98583716
--job 896.25 2151.25 2070.5486 0.96248627 0.96248627
--job 170.5 321.9375 290.062 0.9009886 0.9009886
--job 453.6875 705.8281 679.21875 0.9623005 0.9623005
--job 183.625 1973.375 1884.4376 0.9549313 0.9549313
--job 2401.0 5344.125 5258.5835 0.98399335 0.98399335
--job 16682.906 60083.5 59844.008 0.996014 0.996014
--job 14918.75 24094.0 23959.645 0.9944237 0.9944237
--job 297.71875 569.09375 522.69055 0.91846126 0.91846126
--job 371.0 2472.875 2417.0793 0.9774369 0.9774369
--job 339.0 1136.0 1104.2635 0.972063 0.972063
--job 179.875 266.07812 234.61923 0.8817682 0.8817682
--job 4273.625 4615.875 4501.279 0.9751735 0.9751735
--job 392.25 3888.125 3803.6514 0.9782739 0.9782739
--job 293.59375 2169.2188 2105.1416 0.9704607 0.9704607
--job 1537.1875 3299.375 3256.224 0.9869215 0.9869215
--job 1361.2344 4658.9375 4595.2773 0.98633593 0.98633593
--job 2901.1562 7432.4688 7265.3633 0.97751683 0.97751683
--job 14223.5625 14371.1875 14262.965 0.9924695 0.9924695
--job 202.875 996.0 948.7602 0.9525705 0.9525705
--job 1118.875 2699.625 2639.5703 0.9777544 0.9777544
--job 197.55273 793.8711 735.29504 0.92621464 0.92621464
--job 333.125 6006.75 5946.962 0.9900465 0.9900465
--job 720.3125 984.875 946.06085 0.96058977 0.96058977
--job 65.5 324.25 297.80997 0.91845787 0.91845787
--job 245.03125 1661.0312 1616.5979 0.97324955 0.97324955
--job 86.25 122.75 106.903534 0.87090456 0.87090456
--job 287.5 987.75 943.07947 0.95477545 0.95477545
--job 760.75 2284.75 2229.1892 0.9756819 0.9756819
--job 477.625 14839.125 14620.06 0.9852373 0.9852373
--job 78.0 336.25 322.64697 0.9595449 0.9595449
--job 42.25 595.25 571.03674 0.9593226 0.9593226
--job 399.9375 1291.4375 1219.9327 0.94463164 0.94463164
--job 176.0 745.375 703.93976 0.9444102 0.9444102
--job 1255.4688 4100.125 3971.5408 0.96863896 0.96863896
--job 533.4375 837.4375 809.63666 0.9668025 0.9668025
--job 220.7539 1096.1289 1038.7722 0.9476734 0.9476734
