# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 369.90625 1084.3125 1014.31537 0.9354456 0.9354456
--job 283.0 502.5 486.02615 0.96721625 0.96721625
--job 7175.0415 33725.5 32751.934 0.97113264 0.97113264
--job 175.75 416.4375 404.39136 0.9710733 0.9710733
--job 136.25 253.25 215.82233 0.8522106 0.8522106
--job 285.0 712.125 687.6511 0.9656326 0.9656326
--job 706.25 1105.625 1068.1904 0.9661417 0.9661417
--job 88.1875 364.875 337.56903 0.9251635 0.9251635
--job 48.296875 167.8125 150.45639 0.8965744 0.8965744
--job 18.0 100.5 80.5 0.80099505 0.80099505
--job 50.28125 174.5625 139.88155 0.80132645 0.80132645
--job 135.5 640.5 597.0854 0.9322176 0.9322176
--job 100.5 261.625 225.00655 0.8600346 0.8600346
--job 11.0 276.9375 258.9375 0.9350034 0.9350034
--job 50.0625 233.5625 212.44077 0.9095671 0.9095671
--job 381.75 818.6875 765.3452 0.93484414 0.93484414
--job 50.875 124.625 105.69077 0.8480704 0.8480704
--job 96.25 449.25 411.88153 0.91682035 0.91682035
--job 15.75 99.5 81.75 0.82160807 0.82160807
--job 3034.6562 11778.375 11426.8125 0.97015184 0.97015184
--job 111.875 211.0625 199.00983 0.94289523 0.94289523
--job 1509.625 5573.375 5412.2036 0.9710819 0.9710819
--job 3307.5 6550.5 6346.4297 0.9688466 0.9688466
--job 10.0 89.25 77.25 0.8655462 0.8655462
--job 367.625 1576.0001 1479.3481 0.9386726 0.9386726
--job 49.25 129.875 112.56577 0.86672395 0.86672395
--job 71.359375 157.09375 151.61592 0.9651302 0.9651302
--job 194.0625 552.75 519.39136 0.9396497 0.9396497
--job 89.625 583.0 548.25653 0.9404057 0.9404057
--job 105.875 273.875 265.82233 0.97059727 0.97059727
--job 209.0 459.0 413.70386 0.90131557 0.90131557
--job 344.25 1181.0 1119.2169 0.9476858 0.9476858
--job 55.0 1237.0 1183.9408 0.95710653 0.95710653
--job 64.28125 161.01562 128.67514 0.7991469 0.7991469
--job 244.75 724.5 704.3354 0.97216755 0.97216755
--job 89.7975 4712.8765 3648.019 0.77405363 0.77405363
--job 454.75 895.25 870.73 0.972611 0.972611
--job 315.125 706.0 686.3419 0.9721557 0.9721557
--job 58.3125 126.4375 101.06577 0.7993339 0.7993339
--job 86.0 205.875 184.75655 0.897421 0.897421
--job 1078.125 4782.875 4626.0127 0.9672033 0.9672033
--job 15.2109375 113.71875 96.50781 0.8486535 0.8486535
--job 14.859375 299.03125 277.17188 0.9268994 0.9268994
--job 68.3125 195.4375 158.06577 0.8087791 0.8087791
--job 14113.75 21795.625 21157.96 0.9707435 0.9707435
--job 805.5156 1053.2812 1022.4035 0.97068423 0.97068423
--job 84.75 301.0625 279.19403 0.9273624 0.9273624
--job 79.921875 3928.2188 3809.1785 0.9696961 0.9696961
--job 92.0 196.625 170.50655 0.86716616 0.86716616
--job 282.15 4539.875 4332.8745 0.95440394 0.95440394
--job 45.125 299.25 281.06577 0.93923396 0.93923396
--job 1061.125 2465.375 2384.4734 0.96718484 0.96718484
--job 76.6875 524.125 503.31903 0.9603034 0.9603034
--job 315.875 744.625 723.2169 0.9712499 0.9712499
--job 17.882812 212.35547 189.47266 0.8922429 0.8922429
--job 278.5 671.75 620.8354 0.924206 0.924206
--job 31.375 199.75 164.375 0.82290363 0.82290363
--job 114.375 446.84375 425.29108 0.95176685 0.95176685
--job 34.992188 98.76953 96.71812 0.9792303 0.9792303
--job 504.32812 976.40625 935.2489 0.95784813 0.95784813
--job 75.625 169.0 159.25655 0.94234645 0.94234645
--job 24.90625 185.4375 132.625 0.71520054 0.71520054
--job 13.6875 115.125 85.75 0.7448426 0.7448426
--job 35.339844 101.1875 98.78843 0.9762908 0.9762908
--job 1114.875 6467.875 6229.6836 0.96317315 0.96317315
